user_code, start_station, end_station, price, start_time, end_time
887402791,Liantang Checkpoint,Mission Hills,8.0,2023-01-02 18:44:39,2023-01-02 19:25:39
889418454,Zhongwu South,Songgang Park,6.0,2024-03-09 17:39:15,2024-03-09 17:49:15
883308372,Zhuguang,Keyuan,5.0,2023-11-24 11:59:52,2023-11-24 12:10:52
887377107,Dafen,Menghai,8.0,2024-02-24 15:44:31,2024-02-24 16:41:31
881360490,Henggang, Shengping Station,5.0,2023-08-12 14:58:34,2023-08-12 15:24:34
887246515,Pingzhou,Xiashuijing,7.0,2023-07-17 15:34:24,2023-07-17 15:56:24
885766953,Jixiang,Zhenmei,10.0,2023-09-26 18:46:37,2023-09-26 19:42:37
886713342,Tangwei,Cuizhu,10.0,2023-04-22 12:49:47,2023-04-22 13:32:47
884318950,Kengzi,Chiwan,12.0,2023-12-17 06:34:08,2023-12-17 06:34:08
882565898,Ailian,Ludancun,7.0,2023-06-01 13:47:32,2023-06-01 14:21:32
889693925,Futian Checkpoint,Gangtou,5.0,2024-03-04 12:52:13,2024-03-04 13:30:13
886244852,Nanlian,Yinhu,7.0,2023-05-29 14:36:45,2023-05-29 15:06:45
889897341,Danzhutou,Buji,2.0,2023-10-27 12:44:07,2023-10-27 12:50:07
884632963,Zhucun,Mugu,7.0,2023-08-03 20:55:21,2023-08-03 21:00:21
889544478,Yangmei,Liwan,7.0,2023-05-01 12:40:37,2023-05-01 13:31:37
881829064,Gangtou,Yantian Port West,8.0,2023-07-13 07:47:29,2023-07-13 07:56:29
884580161,Dengliang,Zuopaotai East,3.0,2023-09-07 12:31:58,2023-09-07 12:57:58
882224916,Hongling,Xili,6.0,2023-12-01 07:55:22,2023-12-01 08:55:22
889696786,Liantang Checkpoint,Sungang,4.0,2023-12-18 06:46:22,2023-12-18 07:42:22
886568097,Litchi Orchards,Nonglin,5.0,2023-06-28 12:54:46,2023-06-28 13:08:46
882054623,Convention & Exhibition Center,Yuanling,3.0,2023-09-21 18:39:54,2023-09-21 19:10:54
885407691,Longyuan Station,Guangming,11.0,2023-05-18 19:44:12,2023-05-18 20:05:12
886095099,Huanggekeng  station,Shuanglong Station,3.0,2023-10-15 14:32:10,2023-10-15 14:47:10
889723159,Silian,SIAT,10.0,2023-09-16 08:59:03,2023-09-16 09:26:03
887873696,Litchi Orchards,Pingshan wei,11.0,2023-04-14 17:38:24,2023-04-14 18:32:24
885724867,Loucun,Liuyue,9.0,2023-11-30 06:55:41,2023-11-30 07:40:41
885384377,Huaide,Universiade,11.0,2024-01-03 15:43:13,2024-01-03 16:07:13
881734176,Luohu,Huaqiang South,3.0,2023-12-26 13:30:06,2023-12-26 13:48:06
883129449,Xili Lake,Maling,5.0,2023-05-27 13:33:56,2023-05-27 13:44:56
885459548,Honghuashan,Fumin,8.0,2023-07-06 14:57:59,2023-07-06 15:30:59
881098796,Wutong Mountain South,Xiangmei North,6.0,2023-05-13 19:56:49,2023-05-13 20:23:49
888575333,Lianhuacun ,Chaguang,5.0,2023-09-01 08:37:46,2023-09-01 08:40:46
882313823,Honglang North,Daxin,3.0,2023-03-07 14:36:43,2023-03-07 14:45:43
884025723,Qianwan Park,Sungang,7.0,2023-02-25 12:31:03,2023-02-25 13:01:03
888283585,Children's Palace,Tangkeng,6.0,2023-08-24 12:36:55,2023-08-24 13:33:55
881928347,Shangchuan,Jinlong,10.0,2023-03-29 22:57:04,2023-03-29 23:06:04
889189834,Guiwan,Taoyuan,2.0,2024-01-03 10:52:06,2024-01-03 11:02:06
881327759,Bitou,Taiziwan,9.0,2023-03-18 06:53:37,2023-03-18 06:59:37
882746873,Guangyayuan,Huawei,2.0,2024-03-22 19:45:09,2024-03-22 20:08:09
887354895,Xingdong,Baotian 1st Road,3.0,2023-01-04 18:40:01,2023-01-04 18:46:01
887181794,Shangjing Station,Xiangmei North,8.0,2024-03-15 10:41:03,2024-03-15 10:47:03
888375576,SIAT,University Town,8.0,2023-05-05 21:42:16,2023-05-05 22:18:16
881577874,Bihaiwan,Longhua,7.0,2023-06-09 15:48:55,2023-06-09 16:31:55
885078515,Fanshen,Convention & Exhibition Center,6.0,2023-08-04 17:58:10,2023-08-04 18:25:10
887569784,Xikeng,Xixiang,8.0,2023-12-29 14:47:04,2023-12-29 14:50:04
881759027,Futian Checkpoint,Buxin,5.0,2024-03-17 15:31:37,2024-03-17 16:28:37
887958451,Baotian 1st Road,Jingtian,6.0,2023-05-31 06:46:43,2023-05-31 07:34:43
881286429,Pinghu,Honganwei,10.0,2023-12-25 16:53:41,2023-12-25 17:29:41
883596625,Xili Lake,Hi-tech South,6.0,2023-12-24 09:53:52,2023-12-24 10:11:52
882859079,Litchi Orchards,Shangsha,5.0,2023-10-14 18:48:19,2023-10-14 19:27:19
882192663,Tianbei,Qinghu North,6.0,2023-11-29 12:43:38,2023-11-29 13:08:38
888567138,Longcheng Square,Xianhu Rd,8.0,2023-11-15 21:49:28,2023-11-15 21:55:28
886729385,Shuiwan,Yangmei,7.0,2023-10-31 14:37:24,2023-10-31 15:18:24
887536762,Bei'er Rd,Shiyaling,5.0,2023-03-06 11:30:56,2023-03-06 12:04:56
888030685,Kengzi,Changlong,8.0,2023-07-05 10:57:58,2023-07-05 11:18:58
885416409,Taiziwan,Pingshan wei,11.0,2023-10-01 08:53:29,2023-10-01 09:37:29
882340772,Nanyou,Tangwei,7.0,2024-03-12 18:41:25,2024-03-12 19:35:25
883926251,Shekou Port,Honganwei,9.0,2023-02-08 18:53:13,2023-02-08 19:18:13
886966798,Xin'an,Zuopaotai East,5.0,2023-11-27 16:40:26,2023-11-27 17:39:26
886080518,Yitian,Renmin South,4.0,2023-10-28 06:40:26,2023-10-28 07:20:26
889304848, Shengping Station,Chiwan,11.0,2023-09-25 18:42:00,2023-09-25 19:19:00
887701495,Qiaoxiang,Shekou Port,5.0,2023-11-20 09:43:29,2023-11-20 10:22:29
885724867,Yanzihu,Yitian,9.0,2024-02-21 19:52:37,2024-02-21 20:16:37
886877729,Gangxia North,Nanyou West,5.0,2023-08-18 15:44:03,2023-08-18 16:40:03
888040047,ShaTian,Liuyue North,7.0,2023-01-07 20:30:13,2023-01-07 20:34:13
887882958,Longhua,Tai'an,6.0,2023-01-27 21:58:07,2023-01-27 22:00:07
881755286,Dameisha,Bagualing,7.0,2023-01-12 06:55:53,2023-01-12 06:57:53
889283447,Sungang,Shawei,4.0,2023-07-14 14:41:22,2023-07-14 14:57:22
883126724,Airport North,Dafen,9.0,2023-06-14 14:48:22,2023-06-14 14:56:22
885376866,Dafen,Yannan,4.0,2024-03-15 20:59:15,2024-03-15 21:05:15
886575408,Meicun,Shekou Port,6.0,2023-11-07 20:58:44,2023-11-07 21:09:44
885539859,Hehua,Liuyue,7.0,2024-01-17 07:42:27,2024-01-17 07:48:27
881451098,Xianhu Rd,Nanshan Book Mall,7.0,2023-08-04 13:50:08,2023-08-04 14:03:08
881757103,Longhua,Sun Yat-sen University,7.0,2024-03-22 19:53:17,2024-03-22 20:10:17
884106395,Pingzhou,Shaibu,7.0,2023-07-21 13:47:41,2023-07-21 14:03:41
888094654,Shenzhen World North,Xinhe Station,13.0,2024-01-05 09:46:37,2024-01-05 10:06:37
883162890,Bagualing,Huanggangcun,3.0,2023-03-24 18:47:39,2023-03-24 19:15:39
887704204,Liuyue,Sports Center,5.0,2024-02-12 07:39:23,2024-02-12 07:59:23
881926518,Loucun,Shangchuan,8.0,2023-04-25 20:45:12,2023-04-25 21:17:12
886250299,Dongjiaotou,Bantian,7.0,2023-04-03 12:30:06,2023-04-03 12:32:06
882541926,Shuangyong St,Menghai,9.0,2023-09-05 07:37:57,2023-09-05 08:00:57
882159771,Pingshan Station,Fumin,9.0,2023-06-27 18:44:53,2023-06-27 19:42:53
889187500,Huanancheng,He'ao,8.0,2023-11-01 14:32:45,2023-11-01 14:45:45
885902665,Shangfen,Pinghuan,9.0,2024-01-16 09:44:44,2024-01-16 09:59:44
881305004,Huanancheng,Kengzi,11.0,2023-09-19 15:53:23,2023-09-19 16:08:23
883451020,Hourui,SIAT,8.0,2023-07-27 20:42:37,2023-07-27 20:47:37
883406169,Shangjing Station,Xiangmei North,8.0,2023-05-03 18:33:07,2023-05-03 18:34:07
888758071,Kengzi,Xiangmei North,10.0,2024-02-01 19:56:42,2024-02-01 20:39:42
887181986,Tianbei,Xili Lake,7.0,2023-12-06 09:32:36,2023-12-06 10:14:36
884875364,Shenzhen World South,Guiwan,6.0,2023-01-04 19:36:40,2023-01-04 19:39:40
885518117,Shangfen,Liantang,7.0,2023-03-13 18:35:03,2023-03-13 18:44:03
889169848,Shenyun,Honghuashan,9.0,2023-04-16 17:56:51,2023-04-16 18:06:51
881132978,Sun Yat-sen University,Shuibei,9.0,2023-05-02 06:57:12,2023-05-02 07:26:12
887911085,Tianbei,Wuhe,5.0,2023-04-17 20:35:36,2023-04-17 20:54:36
889962719,Tongxinling,Ma'an Hill,9.0,2023-07-01 16:37:10,2023-07-01 16:41:10
885116020,Fumin,Minle,4.0,2023-07-19 22:36:46,2023-07-19 23:20:46
887074720,Science Museum,Haiyue,6.0,2023-03-29 10:44:37,2023-03-29 11:10:37
887756055,Sports Center,Nigang,2.0,2023-04-23 18:40:50,2023-04-23 19:19:50
885884463,Gushu,Xingwei,3.0,2023-01-01 12:39:31,2023-01-01 13:02:31
888253904,Yijing,Xin'an,7.0,2023-08-13 16:39:32,2023-08-13 17:01:32
888846467,Longcheng Square,Wuhe,7.0,2024-03-05 12:56:52,2024-03-05 13:19:52
889251499,Tongxinling,Hongling North,2.0,2024-01-19 15:55:08,2024-01-19 16:45:08
889327239,Shenzhen World South,Mawan,7.0,2023-12-19 12:48:04,2023-12-19 13:00:04
886314630,Shijing,Bao'an Center,11.0,2024-01-01 15:57:14,2024-01-01 16:45:14
888991479,Gankeng,Universiade Center,8.0,2023-11-28 08:55:20,2023-11-28 09:09:20
885985604,Shopping Park,Caopu,5.0,2024-01-19 18:37:28,2024-01-19 19:27:28
884579091,Huangmugang,Hourui,8.0,2023-08-24 14:42:19,2023-08-24 15:32:19
889474633,Chiwan,Shatoujiao,9.0,2024-01-16 20:46:10,2024-01-16 21:19:10
889286717,Hongling South,Huaide,9.0,2023-01-08 12:51:50,2023-01-08 13:26:50
884345193,Bao'an,University Town,5.0,2023-07-18 07:42:34,2023-07-18 08:27:34
883508545,Houhai, Shengping Station,9.0,2023-10-16 18:31:32,2023-10-16 19:23:32
888675545,Futian Checkpoint,Loucun,8.0,2023-01-04 20:34:20,2023-01-04 21:30:20
887264349,Liuxiandong,Xiangmei,5.0,2023-02-27 12:46:15,2023-02-27 13:00:15
885492653,Huangtian,Airport,5.0,2023-06-04 11:54:20,2023-06-04 12:02:20
886312506,Baotian 1st Road,Shenzhen University South,5.0,2023-03-12 09:31:21,2023-03-12 09:43:21
882158880,University Town,Mugu,6.0,2023-11-12 17:46:05,2023-11-12 18:16:05
881969068,Longdong Station,Liantang Checkpoint,8.0,2023-09-21 11:42:44,2023-09-21 11:57:44
883124606,Jinlong,SIAT,12.0,2024-02-08 22:51:03,2024-02-08 23:46:03
885493176,Chiwan,Xili,6.0,2023-04-25 12:48:16,2023-04-25 13:41:16
888156249,Tai'an,Zhenmei,9.0,2023-01-06 10:49:24,2023-01-06 10:49:24
886816384,Bao'an Stadium,Xiangmi,5.0,2023-10-18 18:34:57,2023-10-18 18:50:57
884881514,Guangyayuan,He'ao,6.0,2023-01-08 07:43:57,2023-01-08 07:57:57
889600060,Xiaomeisha,Tanglang,9.0,2023-11-25 19:32:53,2023-11-25 20:06:53
885275869,Shenwai Senior Campus,Hongshuwan South,8.0,2023-12-22 10:52:58,2023-12-22 11:08:58
884388212,Shuiwan,Nankeng,7.0,2023-09-07 21:34:49,2023-09-07 21:41:49
881256016,Mugu,Lingzhi,7.0,2023-12-02 16:30:21,2023-12-02 16:51:21
889960086,Dengliang,Chaguang,5.0,2024-02-03 20:46:09,2024-02-03 20:55:09
885721207,Longhua,Yuanling,5.0,2023-10-26 21:56:49,2023-10-26 22:52:49
889752197,Zhucun,Nankeng,5.0,2023-04-26 11:38:13,2023-04-26 11:44:13
883615672,Huaguoshan,Yantianxu,9.0,2023-10-13 10:52:20,2023-10-13 11:20:20
884932837,Bihaiwan,Sea World,5.0,2023-06-06 20:39:36,2023-06-06 20:46:36
889176689,Xikeng,Lianhuacun ,6.0,2023-05-20 09:58:09,2023-05-20 10:38:09
886908766,Pingshan Center,Futian,9.0,2023-09-18 09:42:47,2023-09-18 09:53:47
887122343,Shijing,Xili Lake,11.0,2023-11-12 16:35:12,2023-11-12 17:10:12
882332951,Shenzhen University,Huaxin,5.0,2023-09-20 13:59:23,2023-09-20 14:27:23
884725170,Guomao,Shenkang,5.0,2023-06-16 13:37:02,2023-06-16 14:28:02
889891800,Kengzi,Shenkang,10.0,2024-03-21 19:30:45,2024-03-21 19:36:45
881273064,Dafen,Lianhuacun ,4.0,2023-02-25 14:46:43,2023-02-25 15:30:43
882202525,Lianhua North,Pingzhou,7.0,2023-08-31 21:56:30,2023-08-31 22:15:30
881574524,Dongjiang Column Memorial 
Hall Station,Guiwan,11.0,2023-11-15 09:59:04,2023-11-15 10:12:04
883755261,Jixiang,Liuhe station,5.0,2023-12-24 09:48:45,2023-12-24 10:22:45
887553169,Yijing,Changlingpi,6.0,2024-03-24 13:44:29,2024-03-24 14:28:29
884543733,Baolong,Tongxinling,8.0,2023-03-17 16:58:21,2023-03-17 17:06:21
887786485,Huilongpu  station
,Xin'an,10.0,2023-05-20 08:41:36,2023-05-20 08:46:36
883575952,Buxin,Huaqiang North,4.0,2023-08-29 07:36:16,2023-08-29 07:56:16
886207400,Shiyaling,SIAT,9.0,2023-08-31 13:35:05,2023-08-31 14:32:05
888280547,Bei'er Rd,Bantian,2.0,2023-05-27 18:52:51,2023-05-27 19:24:51
889097765,Changhu,Shuanglong Station,9.0,2023-10-08 13:34:01,2023-10-08 13:53:01
887033961,Yijing,Henggang,5.0,2023-08-24 16:59:56,2023-08-24 17:25:56
884871201,Aobei,Gankeng,7.0,2023-07-19 20:38:59,2023-07-19 20:43:59
888266244,Songyuanxia,Xikeng,3.0,2023-03-21 12:40:04,2023-03-21 13:40:04
883244799,Shutianpu,Huangbeiling,10.0,2023-10-12 14:52:18,2023-10-12 15:40:18
882290216,Bao'an Passenger Transport Terminal,Huanggekeng  station,10.0,2024-01-15 20:40:41,2024-01-15 21:24:41
885783299,Niuhu,Taoyuancun,7.0,2023-06-15 13:45:33,2023-06-15 14:12:33
885990094,Hongling North,Zhuzilin,4.0,2024-01-06 10:44:05,2024-01-06 11:16:05
888008523,Pinghuan,Tianxin,3.0,2023-02-14 20:35:47,2023-02-14 21:05:47
888925889,Xingdong,Yabao,6.0,2024-02-11 15:34:27,2024-02-11 15:55:27
884229188,Bitou,Ma'an Hill,4.0,2023-12-28 19:38:15,2023-12-28 20:05:15
882623849,Yantian Rd,Honglang North,9.0,2023-04-24 13:33:01,2023-04-24 14:12:01
886002361,Baishizhou,Shenzhen University,2.0,2023-03-10 10:40:12,2023-03-10 10:59:12
885927044,Zhongshan Park,Changlong,7.0,2024-01-18 16:35:03,2024-01-18 17:03:03
881707759,Pingshan wei,Nonglin,9.0,2023-09-10 18:47:59,2023-09-10 19:35:59
883770018,Pingshan wei,Sun Yat-sen University,12.0,2023-12-27 09:42:14,2023-12-27 10:08:14
888417798,Huanggekeng  station,Nonglin,8.0,2023-10-07 17:46:21,2023-10-07 17:47:21
883761973,Luohu,Qiaotou,9.0,2024-01-09 11:38:42,2024-01-09 11:49:42
883605075,Baolong,Tangkeng,5.0,2024-02-03 06:37:04,2024-02-03 06:40:04
881208722,Dengliang,Guomao,6.0,2024-02-21 18:45:38,2024-02-21 19:40:38
888150676,Bao'an Center,Shatoujiao,8.0,2024-01-12 10:59:04,2024-01-12 11:50:04
886646843,Guantian,Nanyou West,8.0,2023-11-10 17:30:10,2023-11-10 17:33:10
889105550,Fuhai West,Bei'er Rd,9.0,2023-10-30 15:56:25,2023-10-30 15:56:25
881913395,Shenwai Senior Campus,Aobei,8.0,2023-03-14 10:56:20,2023-03-14 11:13:20
883112357,Liangmao Hill,Shixia,6.0,2023-12-30 16:48:20,2023-12-30 16:55:20
888601612,Bitou,Yangmei,9.0,2023-11-11 11:34:07,2023-11-11 12:13:07
883348964,Fuyong,Liuxiandong,6.0,2023-02-13 09:45:55,2023-02-13 10:10:55
882106773,Zhenmei,Huawei,8.0,2023-10-08 19:40:28,2023-10-08 19:58:28
889152612,Tongle South,Longdong Station,10.0,2023-04-01 08:47:07,2023-04-01 09:32:07
885721207,Liyumen,Xili Lake,5.0,2024-03-05 10:52:33,2024-03-05 11:27:33
888430045,Pingshan Center,Wenjin,9.0,2023-01-19 13:57:26,2023-01-19 14:25:26
888320532,Honglang North,Nigang,6.0,2023-06-08 21:39:43,2023-06-08 21:43:43
888738552,Gushu,Nanshan,5.0,2023-05-31 09:52:23,2023-05-31 10:43:23
881690329,Changhu,Qiaocheng East,7.0,2023-10-14 14:39:49,2023-10-14 15:36:49
889452422,Huangtian,Honghuashan,7.0,2023-03-16 07:44:44,2023-03-16 07:51:44
884229188,Huangtian,Longyuan Station,11.0,2023-10-08 13:57:29,2023-10-08 14:18:29
887121512,Huanancheng,Wenjin,7.0,2024-03-15 07:52:18,2024-03-15 08:33:18
884258996,Jixiang,Xixiang,10.0,2023-04-25 20:34:03,2023-04-25 21:18:03
883366668,Tianbei,Xiangmei,5.0,2024-01-12 14:40:47,2024-01-12 15:23:47
884467415,Bao'an,Yabao,7.0,2023-07-25 18:45:15,2023-07-25 18:59:15
884727668,Xin'an,Chiwei,6.0,2023-02-15 12:51:42,2023-02-15 13:43:42
883495944,Shuibei,Xuexiang,5.0,2023-10-21 19:59:43,2023-10-21 20:38:43
886263118,Qianwan,Longdong Station,10.0,2024-03-09 17:34:17,2024-03-09 18:01:17
887612049,Huaide,Huanggang Checkpoint,8.0,2023-07-07 20:58:31,2023-07-07 21:26:31
888644488,Tangwei,OCT,8.0,2023-08-03 22:49:24,2023-08-03 22:53:24
881852851,Hongshuwan South,Bao'an,5.0,2023-10-18 18:46:05,2023-10-18 19:43:05
886989372,University Town,Shenzhen World,7.0,2023-10-12 16:44:21,2023-10-12 17:13:21
883675055,Shenwan,Guiwan,4.0,2023-09-06 19:56:25,2023-09-06 19:56:25
882013570,Meicun,Qinghu,5.0,2023-10-21 13:36:09,2023-10-21 14:25:09
881866626,Xingdong,Shiyaling,7.0,2023-03-06 09:40:03,2023-03-06 10:12:03
887739404,Hi-Tech Park,Pingzhou,4.0,2023-01-29 12:37:03,2023-01-29 12:52:03
884912721,Daxin,Silian,8.0,2023-03-13 09:55:19,2023-03-13 10:49:19
889759313,Xintangwei Station,Hongshuwan South,9.0,2024-02-05 18:34:46,2024-02-05 19:33:46
884242011,Bei'er Rd,Wutong Mountain South,6.0,2023-07-25 19:32:09,2023-07-25 19:48:09
883448607,Luohu,Lianhua North,4.0,2023-06-02 16:47:12,2023-06-02 17:22:12
885684258,Xili Lake,Yuanfen,5.0,2023-02-04 09:46:21,2023-02-04 09:46:21
882004621,Bitou,Shatoujiao,12.0,2023-01-23 08:34:09,2023-01-23 09:31:09
881677738,Honghuashan,Baigelong,9.0,2024-02-18 07:52:17,2024-02-18 07:53:17
888885386,Huaide,Huaqiang Rd,8.0,2024-01-26 14:56:19,2024-01-26 15:55:19
889501940,Mawan,Shenyun,6.0,2023-07-07 06:33:24,2023-07-07 07:21:24
881688868,Zhangbei,Pingluan Hill,10.0,2024-01-11 21:33:38,2024-01-11 22:11:38
885073569,Gangxia,Railway Park,6.0,2023-12-31 13:54:06,2023-12-31 14:52:06
884998125,Huanggekeng  station,Yinhu,7.0,2023-11-20 21:57:46,2023-11-20 22:02:46
887941481,Hi-Tech Park,Yuehaimen,4.0,2023-09-26 21:41:52,2023-09-26 21:44:52
881518360,Xingdong,Guanlan,7.0,2023-01-13 17:54:13,2023-01-13 18:14:13
884910372,Nankeng,Convention & Exhibition City,9.0,2024-02-03 22:52:25,2024-02-03 23:49:25
886855171,Shenwan,Baolongtongle Station,9.0,2023-12-16 20:36:13,2023-12-16 21:33:13
883103048,Bantian,Nanyou West,7.0,2023-11-13 07:31:32,2023-11-13 07:39:32
884621096,Science Park,Lianhua West,8.0,2023-05-12 14:39:20,2023-05-12 15:12:20
886294444,Sun Yat-sen University,Xianhu Rd,9.0,2023-03-09 13:40:39,2023-03-09 14:07:39
882947404,Hehua,Gangxia,7.0,2023-01-16 20:32:13,2023-01-16 21:02:13
881707759,Zhangbei,Tianxin,6.0,2023-04-06 13:59:19,2023-04-06 14:02:19
889407891,Wanxia,Huangmugang,6.0,2023-11-07 10:49:38,2023-11-07 11:09:38
884641471,Changzhen,Sihai,9.0,2023-06-11 19:53:34,2023-06-11 20:51:34
884907534,Science Park,Honghuashan,2.0,2024-03-24 17:55:56,2024-03-24 18:38:56
888855930,Huanggangcun,Huanancheng,7.0,2023-05-02 22:41:10,2023-05-02 23:13:10
883360880,Guanlan,Bantian North,6.0,2024-03-21 16:36:00,2024-03-21 17:20:00
884235423,Civic Center,Bao'an Stadium,6.0,2023-07-13 20:39:06,2023-07-13 21:33:06
889516943,Shenzhen World,Guanlan,10.0,2023-06-23 09:30:09,2023-06-23 10:00:09
887365291,Baishilong,Waterlands Resort South,9.0,2023-09-25 11:57:08,2023-09-25 12:17:08
885904962,Convention & Exhibition Center,Pingzhou,6.0,2023-01-08 15:39:46,2023-01-08 16:08:46
887353267,Shuanglong Station,Luohu,8.0,2023-07-10 15:51:57,2023-07-10 15:52:57
886573237,Liwan,Huanancheng,9.0,2024-02-20 11:57:50,2024-02-20 12:07:50
886853275,Xiangmihu,Gangxia North,2.0,2023-02-06 16:46:40,2023-02-06 17:16:40
887358858,Taoyuancun,Convention & Exhibition City,8.0,2023-10-31 13:53:43,2023-10-31 13:54:43
883974910,Yabao,Hongling North,4.0,2023-07-24 07:47:21,2023-07-24 08:13:21
888714376,Keyuan,Lianhua West,5.0,2023-10-04 14:37:46,2023-10-04 15:22:46
882236484,Zhucun,Houting,9.0,2023-11-08 18:55:38,2023-11-08 19:38:38
887928382,Minle,Laojie,4.0,2023-11-25 06:48:24,2023-11-25 07:35:24
883162832,Qiaocheng East,Gangxia North,3.0,2023-09-21 12:50:16,2023-09-21 13:13:16
887332111,Tianbei,Minzhi,5.0,2024-03-01 10:54:50,2024-03-01 10:59:50
887115366,Xili Lake,Shenzhen Bay Park,5.0,2023-12-08 22:38:12,2023-12-08 22:51:12
888039076,Mumianwan,Waterlands Resort South,10.0,2023-03-04 18:41:23,2023-03-04 19:22:23
888091414,Shijing,Huawei,9.0,2024-02-07 19:55:33,2024-02-07 20:23:33
889558403,Huanggangcun,Xiashuijing,5.0,2023-03-17 12:54:05,2023-03-17 13:21:05
889694365,Waterlands Resort South,Longcheng Square,12.0,2023-12-03 14:56:59,2023-12-03 15:13:59
883854085,Songyuanxia,Xili,7.0,2024-02-09 20:54:55,2024-02-09 21:28:55
889235688,Linhai,Science Museum,6.0,2023-12-02 19:33:45,2023-12-02 19:40:45
881867696,Shenzhen North Station,Universiade,7.0,2024-03-23 20:59:06,2024-03-23 21:25:06
887458881,Pingshan Center,Bei'er Rd,9.0,2023-02-20 14:52:09,2023-02-20 15:30:09
886825954,Xikeng,Honglang North,7.0,2023-07-27 12:46:19,2023-07-27 12:49:19
884381524,Xiameilin,Liyumen,5.0,2024-03-09 14:58:32,2024-03-09 15:52:32
882517750,Shenzhen World,Shuibei,10.0,2024-03-15 18:50:44,2024-03-15 18:59:44
886962555,Songgang,Guanlan,10.0,2023-01-02 10:31:21,2023-01-02 11:22:21
887391238,Longhua,Gangtou,5.0,2023-10-01 17:46:27,2023-10-01 17:49:27
882326334,He'ao,Jinlong,5.0,2023-09-21 14:36:42,2023-09-21 14:55:42
885499570,Yitian,Gangxia,2.0,2023-09-14 22:57:04,2023-09-14 22:58:04
888471474,Wutong Mountain South,Baotian 1st Road,8.0,2023-04-03 22:49:35,2023-04-03 23:17:35
884116093,Yuanling,Gangxia North,3.0,2024-01-12 21:56:12,2024-01-12 22:13:12
884828508,Antuo Hill,Yangmei,5.0,2023-05-24 11:53:56,2023-05-24 11:58:56
884571061,Dengliang,Longcheng Square,9.0,2024-03-13 11:57:47,2024-03-13 12:32:47
887669092,Sports Center,Bao'an Passenger Transport Terminal,7.0,2024-03-25 10:47:33,2024-03-25 11:39:33
886606231,Litchi Orchards,Ailian,9.0,2023-08-14 15:58:11,2023-08-14 16:11:11
887264534,Tongxinling,Bao'an Center,7.0,2023-12-11 09:52:16,2023-12-11 10:25:16
884415149,Shijing,Huaxin,9.0,2023-11-07 11:57:34,2023-11-07 12:50:34
888281586,Hanling,Litchi Orchards,7.0,2023-03-02 18:38:30,2023-03-02 19:38:30
881254482,Qiaoxiang,Waterlands Resort East,9.0,2024-03-13 14:58:46,2024-03-13 15:45:46
886649622,Xingdong,Shenzhen North Station,5.0,2023-07-21 19:51:32,2023-07-21 19:57:32
885822485,Houting,Liuxiandong,7.0,2023-03-17 20:33:10,2023-03-17 21:12:10
885064694,Kengzi,Pinghu,11.0,2023-05-01 12:51:38,2023-05-01 13:38:38
882835657,Guangyayuan,Airport East,8.0,2023-05-10 21:38:54,2023-05-10 22:14:54
883572824,Liyumen,Qiaocheng North,4.0,2023-11-20 13:31:08,2023-11-20 14:13:08
889266806,Guangyayuan,Xili Lake,5.0,2023-12-12 09:39:31,2023-12-12 10:29:31
884703596,Haishan,Jinlong,10.0,2023-02-28 06:43:43,2023-02-28 06:49:43
889038141,Lianhua West,Heshuikou,9.0,2024-03-18 08:42:53,2024-03-18 09:07:53
884871317,Fanshen,Guangyayuan,6.0,2023-05-06 16:47:12,2023-05-06 16:48:12
882157452,Shanglilang,Dameisha,10.0,2024-03-19 08:35:27,2024-03-19 08:55:27
884996137,Nigang,Pingzhou,7.0,2023-06-25 20:41:17,2023-06-25 21:22:17
888407413,Liyumen,Wuhe,7.0,2023-09-08 14:52:19,2023-09-08 14:52:19
882012741,Xiameilin,Wutong Mountain South,6.0,2023-09-21 11:45:50,2023-09-21 12:32:50
883872633,Changzhen,Silian,8.0,2024-01-23 09:40:51,2024-01-23 10:30:51
888093320,Liutang,Airport,6.0,2023-03-15 07:56:17,2023-03-15 07:58:17
882921339,Fuwei,Qianwan,5.0,2023-10-14 11:39:44,2023-10-14 12:19:44
885530756,Huanggangcun,Futian,2.0,2023-10-05 20:56:15,2023-10-05 21:53:15
885727992,He'ao,Hongshuwan,8.0,2024-02-21 07:35:44,2024-02-21 08:17:44
881961398,Qianhaiwan,Science Park,9.0,2024-01-06 08:31:48,2024-01-06 08:35:48
882633737,Sea World,Xixiang Taoyuan,5.0,2024-02-22 20:51:53,2024-02-22 21:13:53
881562545,Baotian 1st Road,Shixia,6.0,2024-01-29 20:45:41,2024-01-29 21:25:41
889290603,Shajing,Liwan,7.0,2023-12-16 09:30:38,2023-12-16 10:08:38
886604437,Qinghu North,Lingzhi,6.0,2023-03-30 10:49:26,2023-03-30 11:27:26
888549876,Caopu,Lianhua West,5.0,2023-06-30 09:57:15,2023-06-30 10:33:15
883050950,Jingtian,Xiangmihu,3.0,2023-11-03 16:49:25,2023-11-03 16:58:25
883869409,Zhuguang,Honglang North,3.0,2023-10-13 09:31:28,2023-10-13 09:40:28
884546901,Daxin,Xiasha,5.0,2023-01-12 11:32:16,2023-01-12 12:06:16
881163666,Hi-tech South,Chiwan,4.0,2023-02-20 12:41:55,2023-02-20 12:55:55
885897719,Zhangbei,Yanzihu,5.0,2023-05-05 07:32:15,2023-05-05 07:36:15
